cpu_pct_used,mem_pct_used,swap_pct_used,transient_pct_used,saswork_pct_used,xythosfs_pct_used,workspace_pct_used,high_usage,TotalRecvQ_bytes,TotalSendQ_bytes,usockets_servers,usockets_connections,tcp_active_connections,tcp_inactive_connections,active_https_conn,inactive_https_conn,enP65410s1_rx_packets,enP65410s1_rx_bytes,enP65410s1_tx_packets,enP65410s1_tx_bytes,eth0_rx_packets,eth0_rx_bytes,eth0_tx_packets,eth0_tx_bytes,lo_rx_packets,lo_rx_bytes,lo_tx_packets,lo_tx_bytes,eth1_rx_packets,eth1_rx_bytes,eth1_tx_packets,eth1_tx_bytes,date
9,24.6,98.4,12,1.3,58.3,66.3,,10,4513,45,119,147,219,3,6,,,,,1869,1027204,1834,443599,2600,4819663,2600,4819663,2013,1062127,1961,451981,2025-03-24T04:33:06+00:00
10,24.6,98.4,12,1.4,58.3,66.3,,11,486,45,119,129,220,3,6,,,,,159,31081,171,50399,156,114245,156,114245,145,31117,181,51059,2025-03-24T04:35:06+00:00
9,24.5,98.4,12,1.5,58.3,66.3,,55,281,45,119,135,224,4,6,,,,,1778,982657,1770,384674,2351,5742499,2351,5742499,1908,1015382,1865,390944,2025-03-24T04:37:07+00:00
9,24.5,98.4,12,1.6,58.3,66.3,,13,594,45,119,118,221,3,6,,,,,1110,1342207,702,1318033,280,34700,280,34700,1867,1407398,1467,1368523,2025-03-24T04:39:06+00:00
5,24.3,98.4,13,1.7,58.3,66.3,,8,324,45,116,131,210,4,5,,,,,218,50606,216,64019,208,27319,208,27319,203,51218,227,64745,2025-03-24T04:41:06+00:00
5,24,98.4,12,1.7,58.3,66.3,,9,378,45,113,155,199,4,4,,,,,403,73884,409,80334,109,13401,109,13401,393,78101,419,80994,2025-03-24T04:43:06+00:00
7,24.1,98.4,12,1.9,58.3,66.3,,9,465,45,116,130,206,3,5,,,,,147,25847,152,37858,149,113966,149,113966,134,25885,159,38320,2025-03-24T04:45:07+00:00
8,24.4,98.4,12,2,58.3,66.3,,9,421,45,116,135,207,3,5,,,,,153,22080,178,40913,90,11376,90,11376,129,19014,189,41639,2025-03-24T04:47:06+00:00
6,24.4,98.4,12,2,58.3,66.3,,39,594,45,116,117,209,3,5,,,,,152,23618,158,42605,100,12357,100,12357,128,20538,169,43331,2025-03-24T04:49:06+00:00
6,24.4,99.3,12,2,58.3,66.3,,56,864,45,116,143,209,3,5,,,,,178,29975,198,41636,121,111450,121,111450,173,31826,205,42098,2025-03-24T04:51:07+00:00
5,24.4,99.3,12,2,58.3,66.3,,10,432,45,116,147,208,3,5,,,,,130,19862,135,36446,143,113055,143,113055,125,21041,144,37040,2025-03-24T04:53:07+00:00
7,24.4,99.3,12,2.1,58.3,66.3,,16,756,45,116,137,201,3,5,,,,,129,16440,135,32748,126,111684,126,111684,119,16756,144,33342,2025-03-24T04:55:07+00:00
6,24.4,99.3,12,2.2,58.3,66.3,,10,432,45,116,141,201,4,5,,,,,136,19929,142,36883,109,112381,109,112381,127,20492,149,37345,2025-03-24T04:57:07+00:00
4,24,99.3,12,2.2,58.3,66.3,,60,432,45,113,114,193,3,4,,,,,128,16897,136,32784,129,15810,129,15810,119,17348,143,33246,2025-03-24T04:59:06+00:00
8,24.7,99.3,13,2.3,58.3,66.3,,11,486,48,141,163,250,6,11,,,,,2282,5984571,3376,390135,167,146599,167,146599,5427,6223010,3393,391257,2025-03-24T05:01:07+00:00
15,24.8,99.8,13,3.7,58.3,66.3,,393,594,48,138,247,244,14,9,,,,,1323,700577,1358,409848,482,175590,482,175590,1499,729968,1452,416052,2025-03-24T05:03:07+00:00
6,25.1,100,13,2.4,58.3,66.3,,9,378,48,153,158,294,6,14,,,,,349,74059,368,76497,131,112453,131,112453,339,77455,379,77267,2025-03-24T05:05:07+00:00
20,24.8,100,12,2.5,58.3,66.3,,13,1243,51,145,289,261,21,9,,,,,2311,1482741,2182,1150178,1105,404214,1105,404214,2836,1549181,2579,1176380,2025-03-24T05:07:07+00:00
6,24.3,100,12,2.5,58.3,66.3,,39,594,48,131,118,225,4,5,,,,,146,26718,164,46024,128,112275,128,112275,137,27421,172,46552,2025-03-24T05:09:07+00:00
6,24.3,100,12,2.6,58.3,66.3,,7,270,48,129,139,209,5,5,,,,,195,36849,207,50414,182,117529,182,117529,186,38238,217,51074,2025-03-24T05:11:07+00:00
6,24.3,100,12,2.7,58.3,66.3,,7,270,48,129,145,200,3,5,,,,,148,25870,159,42662,135,112781,135,112781,139,26601,169,43322,2025-03-24T05:13:07+00:00
6,24.3,100,12,2.8,58.3,66.3,,114,1801,48,129,124,197,3,5,,,,,757,648772,835,353330,260,172599,260,172599,1019,672252,968,362108,2025-03-24T05:15:07+00:00
5,24.3,100,12,2.8,58.3,66.3,,63,594,48,129,143,202,3,5,,,,,150,27118,159,46792,117,111242,117,111242,127,24245,170,47518,2025-03-24T05:17:07+00:00
5,24.3,100,12,2.9,58.3,66.3,,7,875,48,129,114,198,4,5,,,,,1286,994093,1466,492073,561,358386,561,358386,1707,1039136,1583,499795,2025-03-24T05:19:07+00:00
6,24.3,100,12,3,58.3,66.3,,11,486,48,129,141,198,3,5,,,,,150,24963,155,42179,182,117700,182,117700,137,25022,165,42839,2025-03-24T05:21:07+00:00
6,24.4,100,12,3.1,58.3,66.3,,10,432,48,126,147,197,4,5,,,,,134,25265,137,44052,129,112327,129,112327,132,26965,147,44712,2025-03-24T05:23:07+00:00
5,24.4,100,12,3.1,58.3,66.3,,8,929,48,126,129,196,3,5,,,,,287,101576,303,105587,229,144670,229,144670,288,104127,322,106841,2025-03-24T05:25:07+00:00
6,24.6,100,12,3.2,58.3,66.3,,8,324,48,129,134,207,3,6,,,,,132,29818,139,35470,205,120772,205,120772,127,30611,144,35800,2025-03-24T05:27:07+00:00
8,24.7,100,12,3.3,58.3,66.3,,100,561,48,123,118,207,4,6,,,,,758,1448552,584,903639,122,111502,122,111502,1618,1515177,1151,941061,2025-03-24T05:29:07+00:00
10,24.8,100,12,3.3,58.3,66.3,,50673,59452,45,122,148,221,5,7,,,,,6248,4162593,5075,3605848,219,121414,219,121414,8136,4374034,7166,3743794,2025-03-24T05:31:07+00:00
8,24.7,100,12,3.4,58.3,66.3,,9,378,45,117,146,211,4,6,,,,,4181,2103617,3614,1759447,253,125166,253,125166,4949,2212092,4520,1819243,2025-03-24T05:33:07+00:00
11,24.7,100,13,3.5,58.3,66.3,,14,691,46,121,134,220,3,6,,,,,2304,2296987,2348,1240091,1414,1944378,1414,1944378,3341,2396288,2912,1277315,2025-03-24T05:35:07+00:00
7,24.4,100,12,3.6,58.3,66.3,,11,212687,45,116,153,226,4,5,,,,,2900,4976084,1179,4894777,187,121430,187,121430,5926,5216089,4445,5110333,2025-03-24T05:37:07+00:00
7,24.3,100,12,3.7,58.3,66.3,,48,270,45,116,116,214,4,5,,,,,671,797699,418,795992,127,14858,127,14858,1113,833344,922,829256,2025-03-24T05:39:06+00:00
4,24.1,100,12,3.7,58.3,66.3,,10,432,45,118,133,211,4,5,,,,,1050,1382967,635,1358075,638,1419526,638,1419526,1824,1445519,1495,1414599,2025-03-24T05:41:07+00:00
4,24.1,100,12,3.8,58.3,66.3,,8,324,45,113,146,203,4,4,,,,,215,43606,223,55482,201,120000,201,120000,210,45975,233,56142,2025-03-24T05:43:07+00:00
10,24.2,100,13,3.9,58.3,66.3,,12,745,45,118,133,218,3,5,,,,,2016,768146,2038,398399,1657,3741096,1657,3741096,2015,794594,2051,399257,2025-03-24T05:45:07+00:00
6,24.5,100,12,4,58.3,66.3,,9,378,45,116,140,222,3,5,,,,,159,23310,165,36027,109,110826,109,110826,125,17963,175,36687,2025-03-24T05:47:07+00:00
6,24.6,100,12,4.1,58.3,66.3,,62,540,45,116,120,214,4,5,,,,,144,20816,154,35220,207,119427,207,119427,117,16424,164,35880,2025-03-24T05:49:07+00:00
6,24.6,100,12,4.2,58.3,66.3,,61,1631,45,116,136,212,3,5,,,,,169,30326,191,46073,114,111086,114,111086,141,26204,200,46667,2025-03-24T05:51:07+00:00
6,24.6,100,12,4.2,58.3,66.3,,6,216,45,116,146,210,3,5,,,,,145,24929,153,38829,100,12357,100,12357,122,21251,163,39489,2025-03-24T05:53:06+00:00
6,24.6,100,12,4.3,58.3,66.3,,11,701,45,116,129,207,4,5,,,,,174,22579,207,202974,135,113204,135,113204,151,19307,276,207528,2025-03-24T05:55:07+00:00
6,24.6,100,12,4.4,58.3,66.3,,8,324,45,116,136,211,3,5,,,,,164,27880,180,41755,127,113300,127,113300,137,23768,190,42415,2025-03-24T05:57:07+00:00
4,24.2,100,12,4.3,58.3,66.3,,46,324,45,113,112,202,3,4,,,,,138,21188,146,34513,197,119001,197,119001,115,17412,156,35173,2025-03-24T05:59:07+00:00
7,24.4,100,12,4.4,58.3,66.3,,60,432,45,114,139,203,4,4,,,,,197,35012,213,46587,114,111547,114,111547,170,31362,221,47115,2025-03-24T06:01:07+00:00
7,24.3,100,12,4.5,58.3,66.3,,62,584,45,114,154,196,2,4,,,,,255,52157,260,51264,208,121127,208,121127,228,49319,270,51924,2025-03-24T06:03:07+00:00
4,24.2,100,12,4.6,58.3,66.3,,16,756,45,113,137,199,3,4,,,,,215,40208,230,49262,143,113375,143,113375,188,36727,240,49922,2025-03-24T06:05:07+00:00
5,24.2,100,12,4.6,58.3,66.3,,9,378,45,113,134,192,3,5,,,,,196,34353,206,46486,133,112074,133,112074,174,32021,217,47212,2025-03-24T06:07:07+00:00
4,24.2,100,12,4.6,58.3,66.3,,9,378,45,113,111,195,3,5,,,,,168,26886,176,44745,102,12461,102,12461,138,22931,184,45273,2025-03-24T06:09:07+00:00
3,24.1,100,15,0.2,58.4,66.3,,16,756,45,118,159,218,6,5,,,,,123,17294,128,33185,108,110774,108,110774,121,18685,136,33713,2025-03-24T06:11:07+00:00
7,25.5,100,23,0.5,58.4,66.3,,10,432,45,127,154,235,3,8,,,,,154,25577,167,40821,800,184803,800,184803,147,26524,177,41481,2025-03-24T06:13:07+00:00
5,24.4,100,28,0.2,58.4,66.3,,12,1888,45,126,172,252,7,7,,,,,593,146291,630,145981,365,232506,365,232506,593,153763,641,146707,2025-03-24T06:15:07+00:00
4,24.3,100,35,0.5,58.4,66.3,,10,432,45,121,144,230,3,6,,,,,141,28117,149,42491,123,125372,123,125372,143,30179,161,43283,2025-03-24T06:17:07+00:00
4,24.3,100,35,0.7,58.4,66.3,,15,784,45,121,174,217,8,6,,,,,434,148127,492,85682,108,110774,108,110774,446,154248,502,86342,2025-03-24T06:19:07+00:00
4,24.3,100,35,1.3,58.4,66.3,,97,378,45,121,141,218,3,6,,,,,138,23070,141,40385,112,110982,112,110982,129,23661,148,40847,2025-03-24T06:21:07+00:00
7,24.3,100,35,2,58.4,66.3,,63,594,45,121,153,216,3,6,,,,,128,17649,133,33124,127,112258,127,112258,120,18166,143,33784,2025-03-24T06:23:07+00:00
4,24.3,100,35,2.9,58.4,66.3,,13,594,45,121,135,211,3,6,,,,,149,21102,168,36351,139,112360,139,112360,133,20599,174,36747,2025-03-24T06:25:07+00:00
7,25,100,36,3.3,58.4,66.3,,10,3146,45,124,141,228,3,7,,,,,4223,2532788,3409,2212496,128,111814,128,111814,5288,2660443,4655,2294732,2025-03-24T06:27:07+00:00
8,24.6,100,23,0.2,58.4,66.3,,14,20404,45,125,128,233,4,6,,,,,7948,5529309,6569,4581271,730,1184360,730,1184360,10270,5793166,9123,4749541,2025-03-24T06:29:07+00:00
10,24.7,100,23,0.7,58.4,66.3,,9,454,45,124,145,229,4,7,,,,,5464,3736932,4278,3310406,148,114534,148,114534,7247,3930381,6271,3441868,2025-03-24T06:31:07+00:00
7,24.7,100,23,0.5,58.4,66.3,,7,270,45,124,150,228,4,7,,,,,130,18372,131,32928,124,111940,124,111940,119,18651,140,33534,2025-03-24T06:33:07+00:00
6,24.7,100,23,1.8,58.4,66.3,,10,432,48,140,132,235,4,7,,,,,2485,3330320,1331,3176588,117,111635,117,111635,4414,3474130,3360,3310502,2025-03-24T06:35:07+00:00
6,24.7,100,23,2.7,58.4,66.3,,13,594,48,137,154,224,3,7,,,,,1016,1171508,621,1128113,157,114900,157,114900,1659,1227178,1329,1174841,2025-03-24T06:37:07+00:00
9,24.7,100,23,3.7,58.4,66.3,,13,1281,48,131,122,229,5,7,,,,,3051,826598,3198,915761,206,307706,206,307706,3165,875653,3370,927221,2025-03-24T06:39:07+00:00
5,24.4,100,23,5.9,58.4,66.3,,3564,212289,45,121,143,229,5,6,,,,,3740,744655,2089,6591011,1068,1552221,1068,1552221,3785,799238,6193,6813675,2025-03-24T06:41:07+00:00
1,24.3,100,15,0.2,58.5,66.3,,55,162,45,118,166,216,6,5,,,,,788,270491,853,424550,741,891018,741,891018,794,281122,946,429782,2025-03-24T06:43:07+00:00
8,24.9,100,23,3.8,58.5,66.3,,8,324,45,124,131,232,3,7,,,,,273,97370,285,52519,347,157450,347,157450,264,99157,289,52783,2025-03-24T06:45:07+00:00
6,24.9,100,23,7.7,58.5,66.3,,12,540,45,124,142,229,4,7,,,,,101,15241,110,14006,112,110982,112,110982,95,15556,110,14006,2025-03-24T06:47:07+00:00
6,24.8,100,23,5,58.5,66.3,,14,648,45,124,123,222,3,7,,,,,108,14790,120,14276,97,110202,97,110202,94,13972,120,14276,2025-03-24T06:49:07+00:00
8,24.8,100,23,4.6,58.5,66.3,,7,270,45,124,134,226,3,7,,,,,148,27502,157,43407,117,111242,117,111242,141,28365,167,44067,2025-03-24T06:51:07+00:00
6,24.9,100,23,6.8,58.5,66.3,,11,486,45,124,154,226,3,7,,,,,141,20792,159,36036,109,110826,109,110826,133,21491,169,36696,2025-03-24T06:53:07+00:00
6,24.7,100,23,13.7,58.5,66.3,,12,540,45,124,133,224,4,7,,,,,90,12526,102,12648,200,147300,200,147300,88,13416,102,12648,2025-03-24T06:55:07+00:00
11,25.1,100,23,21.6,58.5,66.3,,11,486,45,124,144,224,3,7,,,,,113,15319,125,14402,183,157743,183,157743,96,14106,125,14402,2025-03-24T06:57:07+00:00
7,24.6,100,23,25.3,58.5,66.3,,58,324,45,121,116,216,4,6,,,,,143,23863,163,32086,116,111190,116,111190,122,20877,169,32482,2025-03-24T06:59:07+00:00
6,24.4,100,23,19.4,58.5,66.3,,60,2849,46,124,158,231,6,7,,,,,670,287673,751,174262,629,961942,629,961942,706,298682,788,176704,2025-03-24T07:01:07+00:00
5,24.4,100,15,0.2,58.6,66.3,,9,378,45,124,158,228,5,7,,,,,279,59537,296,64054,173,117293,173,117293,271,62168,306,64714,2025-03-24T07:03:07+00:00
5,24.4,100,23,1.3,58.6,66.3,,7,270,45,124,131,230,4,7,,,,,176,36887,175,51943,195,175207,195,175207,167,37927,185,52603,2025-03-24T07:05:07+00:00
6,24.6,100,23,2.1,58.6,66.3,,7,270,45,124,146,233,3,7,,,,,195,41091,212,55312,179,137095,179,137095,186,42480,223,56038,2025-03-24T07:07:07+00:00
4,24.2,100,23,2.2,58.6,66.3,,10,572,45,123,116,236,3,6,,,,,6363,1395359,6526,1196828,143,323319,143,323319,6502,1493179,6526,1196828,2025-03-24T07:09:07+00:00
3,24.1,100,15,0.2,58.6,66.3,,9,378,45,120,154,223,6,5,,,,,1585,107952,638,3700624,452,172479,452,172479,1574,127966,3018,3857704,2025-03-24T07:11:07+00:00
12,24.7,100,23,1.5,58.6,66.3,,93,162,45,129,153,244,3,8,,,,,127,18957,136,36445,149,332202,149,332202,122,20094,146,37105,2025-03-24T07:13:07+00:00
12,24.3,99.9,23,3.9,58.6,66.3,,10,432,45,125,156,219,5,6,,,,,1755,859088,1796,265783,1723,2981843,1723,2981843,1762,882836,1806,266443,2025-03-24T07:15:07+00:00
4,24.3,99.9,15,0.2,58.6,66.3,,104,756,45,123,161,241,4,6,,,,,313,96948,316,89869,1106,224092,1106,224092,314,100649,333,90991,2025-03-24T07:17:07+00:00
5,24.3,99.9,23,1.1,58.6,66.3,,58,117658,45,123,119,239,4,6,,,,,1074,113620,516,2119935,141,130529,141,130529,1067,127469,1891,2194245,2025-03-24T07:19:07+00:00
7,24.3,99.9,23,4.8,58.6,66.3,,9,378,45,123,143,235,3,6,,,,,119,19393,136,20920,155,131256,155,131256,94,15615,137,20986,2025-03-24T07:21:07+00:00
5,24.4,99.9,23,0.4,58.6,66.3,,11,486,45,123,175,233,5,6,,,,,154,23269,170,41021,131,111098,131,111098,127,19805,181,41747,2025-03-24T07:23:07+00:00
7,24.5,99.9,23,1.8,58.6,66.3,,11,256323,45,129,136,249,4,8,,,,,331,71184,342,73482,197,124498,197,124498,318,73694,352,74142,2025-03-24T07:25:07+00:00
2,24.5,99.9,15,0.2,58.6,66.3,,52,692,45,124,159,236,5,7,,,,,4421,2501441,3725,2098373,317,134734,317,134734,5453,2631176,4856,2172714,2025-03-24T07:27:07+00:00
6,24.6,99.9,23,0.3,58.6,66.3,,7,270,45,124,129,238,5,7,,,,,5270,3854869,4096,3437328,166,21289,166,21289,7118,4049618,6168,3574080,2025-03-24T07:29:06+00:00
11,25.2,99.9,23,0.5,58.6,66.3,,1377,1746,45,132,147,265,4,9,,,,,5987,4822726,4338,4376021,987,644660,987,644660,8351,5061118,7059,4555607,2025-03-24T07:31:07+00:00
6,24.6,99.9,23,1.1,58.6,66.3,,63,594,45,124,155,246,3,7,,,,,135,21321,146,37798,130,112642,130,112642,127,21936,154,38326,2025-03-24T07:33:07+00:00
8,24.7,99.9,15,0.2,58.6,66.3,,62,622,45,124,156,247,5,7,,,,,286,61592,308,67613,1477,264666,1477,264666,279,64304,320,68405,2025-03-24T07:35:07+00:00
11,24.6,99.9,23,0.3,58.6,66.3,,10,3995,45,128,161,260,5,7,,,,,3892,3598225,3978,937677,944,2053548,944,2053548,5435,3753786,4095,945399,2025-03-24T07:37:07+00:00
6,24.6,99.9,23,1.1,58.6,66.3,,13,594,45,126,129,250,4,7,,,,,360,85592,384,78786,212,144021,212,144021,354,89511,390,79182,2025-03-24T07:39:07+00:00
6,24.8,99.9,23,5.7,58.6,66.3,,8,324,45,123,158,238,7,6,,,,,121,28612,134,27909,131,112844,131,112844,120,29993,134,27909,2025-03-24T07:41:07+00:00
4,24.4,99.9,23,5.7,58.6,66.3,,12,540,45,123,154,231,3,6,,,,,164,31687,180,48411,146,113474,146,113474,156,32708,190,49071,2025-03-24T07:43:07+00:00
16,24.5,99.9,23,8.1,58.6,66.3,,10,2337,45,126,135,238,3,7,,,,,135,33197,143,28734,145,116999,145,116999,125,33309,143,28734,2025-03-24T07:45:07+00:00
14,25.2,99.9,25,9,58.6,66.3,,9,378,45,126,147,244,3,7,,,,,132,21760,140,19985,148,113578,148,113578,112,20179,140,19985,2025-03-24T07:47:07+00:00
13,25.5,99.9,26,10.9,58.6,66.3,,58,443,45,134,136,277,5,9,,,,,1417,548409,1448,294366,182,119361,182,119361,1451,568890,1472,295950,2025-03-24T07:49:07+00:00
17,25.5,99.9,26,12,58.6,66.3,,67,4157,45,146,268,316,17,13,,,,,2337,1937308,1881,1631557,1504,1090645,1504,1090645,3168,2024747,2761,1689637,2025-03-24T07:51:07+00:00
8,25,100,26,13.3,58.6,66.3,,12,540,45,126,204,259,9,7,,,,,821,254841,900,128091,131,112718,131,112718,826,264556,900,128091,2025-03-24T07:53:07+00:00
6,25.1,100,15,0.3,59.1,66.3,,10,432,45,132,175,290,8,9,,,,,405,123253,443,87222,215,129053,215,129053,396,127318,455,88014,2025-03-24T07:55:07+00:00
2,24.1,100,2,0.3,59.1,66.3,,11,486,45,117,177,250,7,4,,,,,168,31882,187,47255,138,112482,138,112482,160,32959,197,47915,2025-03-24T07:57:07+00:00
2,23.3,100,1,0.2,59.1,66.3,,13,206798,45,113,148,229,7,2,,,,,1941,206968,990,3877946,165,133720,165,133720,1921,229634,3428,4038842,2025-03-24T07:59:07+00:00
1,23,100,0.8,0.2,59.1,66.3,,7,270,45,110,148,216,5,1,,,,,2341,918266,2340,559651,110,110878,110,110878,2363,948293,2504,568615,2025-03-24T08:01:07+00:00
1,23,100,0.8,0.2,59.1,66.3,,4,108,45,110,141,218,3,1,,,,,544,193875,694,117779,179,220587,179,220587,540,200480,708,118763,2025-03-24T08:03:07+00:00
2,23.1,100,1,0.2,59.1,66.3,,10,492,45,114,130,233,3,1,,,,,1994,597989,2016,394646,137,143594,137,143594,1991,624877,2026,395306,2025-03-24T08:05:07+00:00
6,26.5,100,1.3,0.2,59.1,66.3,,13,540,45,120,154,244,5,2,,,,,2865,1025618,2997,617188,609,1319819,609,1319819,2918,1067892,3008,617914,2025-03-24T08:07:07+00:00
1,23.1,100,0.8,0.2,59.1,66.3,,61,530,45,112,132,232,5,1,,,,,257,49348,264,53099,131,111970,131,111970,244,50905,273,53693,2025-03-24T08:09:07+00:00
4,25.2,100,0.9,0.2,59.1,66.3,,62,540,45,118,141,249,5,2,,,,,279,72964,284,87286,111,110930,111,110930,263,74364,301,88408,2025-03-24T08:11:07+00:00
1,23.1,100,0.8,0.2,59.1,66.3,,95,378,45,114,149,239,3,1,,,,,134,23284,147,41196,107,110722,107,110722,132,24984,157,41856,2025-03-24T08:13:07+00:00
6,23.1,100,0.8,0.2,59.1,66.3,,6,303,45,116,125,237,3,1,,,,,2928,2599326,3001,381558,283,138847,283,138847,2920,2638960,3018,382680,2025-03-24T08:15:07+00:00
2,23.2,100,1.2,0.2,59.1,66.3,,21,168,45,120,150,222,4,1,,,,,2904,1061647,2994,622094,250,156973,250,156973,2979,1106791,3004,622754,2025-03-24T08:17:07+00:00
2,23.1,100,0.8,0.2,59.1,66.3,,4,108,45,116,124,216,4,1,,,,,1013,5241283,781,83936,116,111494,116,111494,4416,5487805,792,84662,2025-03-24T08:19:07+00:00
1,23.2,100,0.8,0.2,59.1,66.3,,7,270,45,116,142,223,3,1,,,,,142,18554,154,34689,101,110410,101,110410,126,18036,164,35349,2025-03-24T08:21:07+00:00
1,23.2,100,0.8,0.2,59.1,66.3,,3,54,45,118,143,235,3,1,,,,,460,167342,526,91205,292,148903,292,148903,449,171751,538,92041,2025-03-24T08:23:07+00:00
2,23.2,100,0.8,0.2,59.1,66.3,,7,383,45,118,130,235,3,1,,,,,936,563269,988,360316,669,1527374,669,1527374,1058,580718,1133,368168,2025-03-24T08:25:07+00:00
4,23.5,100,0.9,0.2,59.1,66.3,,61,809,45,124,147,284,3,3,,,,,7498,3697827,7328,2596462,519,154805,519,154805,8590,3871074,8363,2664772,2025-03-24T08:27:07+00:00
10,23.6,100,1.2,0.2,59.1,66.3,,60,704,45,127,172,322,7,2,,,,,9102,5530064,8011,4031113,280,222081,280,222081,11003,5779723,10065,4149975,2025-03-24T08:29:07+00:00
9,23.6,100,1.2,0.2,59.1,66.3,,12,540,45,129,156,307,4,2,,,,,5927,4104023,4832,3515492,199,141973,199,141973,7769,4307675,6830,3647316,2025-03-24T08:31:07+00:00
4,23.8,99.9,1.2,0.2,59.1,66.3,,7,7110,45,128,184,296,7,3,,,,,1759,808439,1735,445890,1456,3480953,1456,3480953,1806,835420,1878,455328,2025-03-24T08:33:07+00:00
4,23.5,99.7,0.9,0.2,59.1,66.3,,12,235836,45,125,135,282,3,2,,,,,1789,1275961,1070,3320853,167,116503,167,116503,2498,1346971,2939,3428475,2025-03-24T08:35:07+00:00
11,23.8,98.4,1.3,0.2,59.1,66.3,,8,259781,45,131,159,298,6,4,,,,,4893,3633001,2691,7597933,2295,2105688,2295,2105688,6639,3816428,7372,7854607,2025-03-24T08:37:07+00:00
7,23.6,98,1,0.2,59.1,66.3,,13,682,45,128,137,305,4,3,,,,,1028,419780,1144,319175,371,331965,371,331965,1075,436308,1210,323531,2025-03-24T08:39:07+00:00
4,23.5,96.6,0.8,0.2,59.1,66.3,,63,718,45,130,174,313,5,3,,,,,240,51797,241,55621,144,113424,144,113424,235,54361,251,56281,2025-03-24T08:41:07+00:00
9,23.4,96.6,0.8,0.2,59.1,66.3,,91,659,45,126,160,293,4,1,,,,,2297,1000482,2450,456378,995,1562909,995,1562909,2342,1034863,2498,459258,2025-03-24T08:43:07+00:00
14,24.8,95.7,2.2,0.2,59.2,66.3,,10,967,45,161,203,396,10,12,,,,,2914,2628836,2037,2564945,1502,302320,1502,302320,4138,2749158,3469,2659444,2025-03-24T08:45:07+00:00
13,24.6,95.7,1.9,0.2,59.2,66.3,,114,51414,45,148,263,384,14,9,,,,,3865,2976541,3217,2541217,1862,1189114,1862,1189114,5114,3112338,4558,2629699,2025-03-24T08:47:07+00:00
8,24,95.7,1.3,0.2,59.2,66.3,,37,546,45,133,165,333,5,4,,,,,1044,536838,1030,296930,712,189891,712,189891,1129,556317,1113,302408,2025-03-24T08:49:07+00:00
9,24.4,95.7,1.5,0.2,59.2,66.3,,8,280827,45,136,201,323,9,5,,,,,1290,820250,1129,835419,1029,199639,1029,199639,1557,854749,1541,860823,2025-03-24T08:51:07+00:00
5,24.3,95.7,1.2,0.3,59.2,66.3,,14,332091,45,131,185,306,7,4,,,,,799,421765,791,660622,770,1601593,770,1601593,922,440758,1125,679492,2025-03-24T08:53:07+00:00
11,24.3,95.7,1.3,0.3,59.2,66.3,,3404,321384,45,137,172,319,7,6,,,,,2361,1065375,2426,747561,2498,4409254,2498,4409254,2500,1107422,2632,759519,2025-03-24T08:55:07+00:00
10,24.7,95.7,1.3,0.3,59.2,66.3,,66,923,45,139,193,316,8,5,,,,,4281,1825011,4441,918139,2361,4072724,2361,4072724,4491,1894920,4517,923155,2025-03-24T08:57:07+00:00
15,24.7,95.7,1.7,0.2,59.2,66.3,,11,1026,45,144,205,331,11,6,,,,,2906,1365998,2951,623441,12799,6669324,12799,6669324,3046,1412342,3025,628325,2025-03-24T08:59:07+00:00
11,24.3,95.7,1.2,0.2,59.2,66.3,,45,1287,45,132,261,320,17,3,,,,,3805,1754796,4056,837563,8896,3860937,8896,3860937,4084,1825363,4118,841655,2025-03-24T09:01:07+00:00
8,23.8,95.7,1,0.2,59.2,66.3,,10,432,45,125,205,288,7,2,,,,,343,67523,369,65127,76,106198,76,106198,335,71050,377,65655,2025-03-24T09:03:07+00:00
1,23.7,95.7,1.2,0.2,59.2,66.3,,7,2023,45,127,138,291,2,2,,,,,411,132663,438,88148,293,150404,293,150404,403,136878,447,88742,2025-03-24T09:05:07+00:00
1,23.7,95.7,0.8,0.2,59.2,66.3,,7,270,45,126,140,289,1,1,,,,,157,29162,189,46615,94,107134,94,107134,149,30085,199,47275,2025-03-24T09:07:07+00:00
1,23.7,95.7,0.8,0.2,59.2,66.3,,4,108,45,126,113,283,1,1,,,,,864,89807,460,1690301,147,113538,147,113538,860,100892,1544,1761845,2025-03-24T09:09:07+00:00
4,24.1,95.7,1.5,0.2,59.2,66.3,,54,1832,45,132,153,306,6,3,,,,,225,155087,259,54012,1544,250131,1544,250131,284,161384,269,54672,2025-03-24T09:11:07+00:00
7,23.8,95.7,0.9,0.2,59.2,66.3,,57,485,45,129,164,296,4,2,,,,,426,181247,446,163183,394,277992,394,277992,447,187651,489,166021,2025-03-24T09:13:07+00:00
9,24.1,95.7,1.3,0.2,59.2,66.3,,11,571,45,134,184,305,9,3,,,,,1170,645115,1208,303387,1863,1087087,1863,1087087,1288,667810,1287,308601,2025-03-24T09:15:07+00:00
1,23.7,95.7,0.8,0.2,59.2,66.3,,13,875,45,129,169,284,5,2,,,,,731,205293,791,176656,296,739809,296,739809,726,214697,802,177382,2025-03-24T09:17:07+00:00
7,24.1,95.7,1.2,0.2,59.2,66.3,,8,405,45,133,156,303,7,3,,,,,226,47048,233,51174,1690,280870,1690,280870,219,49003,243,51834,2025-03-24T09:19:06+00:00
